filename,target
1SWASP_J231200.21-594338.4_lc.dat,SuperWASP
1SWASP_J004800.10-455642.2_lc.dat,SuperWASP
1SWASP_J042400.19+631217.4_lc.dat,SuperWASP
1SWASP_J222400.03+615501.0_lc.dat,SuperWASP
1SWASP_J031200.55-660256.4_lc.dat,SuperWASP
1SWASP_J051200.01+550845.4_lc.dat,SuperWASP
1SWASP_J100000.19+201947.6_lc.dat,SuperWASP
1SWASP_J064800.05+530932.2_lc.dat,SuperWASP
1SWASP_J220000.09+374747.5_lc.dat,SuperWASP
1SWASP_J062400.07+364423.7_lc.dat,SuperWASP
1SWASP_J193600.01-424117.8_lc.dat,SuperWASP
1SWASP_J211200.07-324412.7_lc.dat,SuperWASP
1SWASP_J122400.09-543943.8_lc.dat,SuperWASP
1SWASP_J102400.15+520111.6_lc.dat,SuperWASP
1SWASP_J102400.23-282953.0_lc.dat,SuperWASP
1SWASP_J002400.07-583248.3_lc.dat,SuperWASP
1SWASP_J100000.15-703559.3_lc.dat,SuperWASP
1SWASP_J082400.06-350925.4_lc.dat,SuperWASP
1SWASP_J113558.70-735000.0_lc.dat,SuperWASP
1SWASP_J124800.14+454533.8_lc.dat,SuperWASP
1SWASP_J113600.01-240108.9_lc.dat,SuperWASP
1SWASP_J002400.38-304431.0_lc.dat,SuperWASP
1SWASP_J044800.42-205132.1_lc.dat,SuperWASP
1SWASP_J004800.08-691301.2_lc.dat,SuperWASP
1SWASP_J140000.00-530530.9_lc.dat,SuperWASP
1SWASP_J231200.01-264829.2_lc.dat,SuperWASP
1SWASP_J180000.05-675815.2_lc.dat,SuperWASP
1SWASP_J140000.70+601441.0_lc.dat,SuperWASP
1SWASP_J200000.02+551959.9_lc.dat,SuperWASP
1SWASP_J100000.03-420446.0_lc.dat,SuperWASP
1SWASP_J113600.05-332506.9_lc.dat,SuperWASP
1SWASP_J222400.06+571421.6_lc.dat,SuperWASP
1SWASP_J162400.01-391838.3_lc.dat,SuperWASP
1SWASP_J051200.00-210655.0_lc.dat,SuperWASP
1SWASP_J000000.39-253622.4_lc.dat,SuperWASP
1SWASP_J013600.01+251155.3_lc.dat,SuperWASP
1SWASP_J173600.16+264549.7_lc.dat,SuperWASP
1SWASP_J224800.01+300037.6_lc.dat,SuperWASP
1SWASP_J100000.24+624129.6_lc.dat,SuperWASP
1SWASP_J100000.56+260113.9_lc.dat,SuperWASP
1SWASP_J084800.02-731335.3_lc.dat,SuperWASP
1SWASP_J231200.01+574257.0_lc.dat,SuperWASP
1SWASP_J173600.12+345221.1_lc.dat,SuperWASP
1SWASP_J133600.03+434554.8_lc.dat,SuperWASP
1SWASP_J111200.40+393053.7_lc.dat,SuperWASP
1SWASP_J113558.33-731535.9_lc.dat,SuperWASP
1SWASP_J133600.00+541552.2_lc.dat,SuperWASP
1SWASP_J044800.00+424859.9_lc.dat,SuperWASP
1SWASP_J124800.21-542939.5_lc.dat,SuperWASP
1SWASP_J011201.62-820936.3_lc.dat,SuperWASP
1SWASP_J131200.07-373548.1_lc.dat,SuperWASP
1SWASP_J004801.79-823349.5_lc.dat,SuperWASP
1SWASP_J022400.01-424607.8_lc.dat,SuperWASP
1SWASP_J102400.56+540628.5_lc.dat,SuperWASP
1SWASP_J193600.05+494128.6_lc.dat,SuperWASP
1SWASP_J153600.16+531712.6_lc.dat,SuperWASP
1SWASP_J124800.02-405808.0_lc.dat,SuperWASP
1SWASP_J084800.06+330856.3_lc.dat,SuperWASP
1SWASP_J031200.00-610707.4_lc.dat,SuperWASP
1SWASP_J082400.15+642159.9_lc.dat,SuperWASP
1SWASP_J184800.06+392657.6_lc.dat,SuperWASP
1SWASP_J171200.20+625919.9_lc.dat,SuperWASP
1SWASP_J113558.75-743920.6_lc.dat,SuperWASP
1SWASP_J113600.09+310940.8_lc.dat,SuperWASP
1SWASP_J120000.00-795504.9_lc.dat,SuperWASP
1SWASP_J200000.00+422140.0_lc.dat,SuperWASP
1SWASP_J191201.27-652832.3_lc.dat,SuperWASP
1SWASP_J111200.20-732821.7_lc.dat,SuperWASP
1SWASP_J040001.30-841707.6_lc.dat,SuperWASP
1SWASP_J042400.09-723032.3_lc.dat,SuperWASP
1SWASP_J000000.14-600314.2_lc.dat,SuperWASP
1SWASP_J040000.09+515659.6_lc.dat,SuperWASP
1SWASP_J011200.06-715944.7_lc.dat,SuperWASP
1SWASP_J104800.35+630315.3_lc.dat,SuperWASP
1SWASP_J233600.74-841719.7_lc.dat,SuperWASP
1SWASP_J064800.04+564254.1_lc.dat,SuperWASP
1SWASP_J000044.31-535909.4_lc.dat,SuperWASP
1SWASP_J080000.04+540452.1_lc.dat,SuperWASP
1SWASP_J122400.41+265254.4_lc.dat,SuperWASP
1SWASP_J204800.00+301849.7_lc.dat,SuperWASP
1SWASP_J040000.12-332401.7_lc.dat,SuperWASP
1SWASP_J120000.19+531803.6_lc.dat,SuperWASP
1SWASP_J051200.40-700831.6_lc.dat,SuperWASP
1SWASP_J022400.13-770921.4_lc.dat,SuperWASP
1SWASP_J002400.53-254210.1_lc.dat,SuperWASP
1SWASP_J111200.00+455441.6_lc.dat,SuperWASP
1SWASP_J024801.77-881048.9_lc.dat,SuperWASP
1SWASP_J202400.00+310511.1_lc.dat,SuperWASP
HAT-155-0042638.G155.ap.epd_lc.csv,HATNet
HAT-087-0002617.G086.ism.tfa_lc.csv,HATNet
HAT-140-0000970.G141.ap.tfa_lc.csv,HATNet
HAT-134-0001550.G134.ap.epd_lc.csv,HATNet
HAT-169-0009344.G169.ap.tfa_lc.csv,HATNet
HAT-086-0001701.G087.ap.epd_lc.csv,HATNet
HAT-153-0003706.G153.ap.tfa_lc.csv,HATNet
HAT-169-0003836.G169.ap.tfa_lc.csv,HATNet
HAT-152-0005913.G152.ap.epd_lc.csv,HATNet
HAT-155-0007924.G155.ap.tfa_lc.csv,HATNet
HAT-131-0018128.G094.ism.tfa_lc.csv,HATNet
HAT-148-0001021.G148.ap.epd_lc.csv,HATNet
HAT-094-0012546.G094.ism.tfa_lc.csv,HATNet
HAT-165-0008917.G164.ism.epd_lc.csv,HATNet
HAT-152-0009897.G152.ap.tfa_lc.csv,HATNet
HAT-132-0004092.G132.ap.epd_lc.csv,HATNet
HAT-148-0001191.G148.ap.tfa_lc.csv,HATNet
HAT-140-0000777.G141.ap.tfa_lc.csv,HATNet
HAT-135-0007186.G135.ap.epd_lc.csv,HATNet
HAT-136-0002357.G136.ap.tfa_lc.csv,HATNet
HAT-163-0006083.G163.ap.epd_lc.csv,HATNet
HAT-087-0005652.G087.ap.epd_lc.csv,HATNet
HAT-140-0001677.G141.ap.tfa_lc.csv,HATNet
HAT-163-0006385.G163.ap.epd_lc.csv,HATNet
HAT-159-0015873.G204.ap.tfa_lc.csv,HATNet
HAT-088-0010589.G087.ism.epd_lc.csv,HATNet
HAT-161-0018243.G161.ap.tfa_lc.csv,HATNet
HAT-086-0005602.G123.ap.epd_lc.csv,HATNet
HAT-088-0007376.G087.ap.tfa_lc.csv,HATNet
HAT-168-0007768.G167.ap.epd_lc.csv,HATNet
HAT-140-0001036.G183.ap.tfa_lc.csv,HATNet
HAT-153-0018081.G152.ap.tfa_lc.csv,HATNet
HAT-155-0063364.G155.ap.epd_lc.csv,HATNet
HAT-148-0003839.G149.ap.tfa_lc.csv,HATNet
HAT-169-0010375.G170.ap.tfa_lc.csv,HATNet
HAT-141-0000792.G141.ap.epd_lc.csv,HATNet
HAT-123-0001671.G123.ap.epd_lc.csv,HATNet
HAT-131-0026711.G094.ism.tfa_lc.csv,HATNet
HAT-160-0014944.G159.ap.epd_lc.csv,HATNet
HAT-123-0002133.G163.ap.epd_lc.csv,HATNet
HAT-095-0007464.G094.ism.tfa_lc.csv,HATNet
HAT-093-0019940.G094.ism.epd_lc.csv,HATNet
HAT-121-0001546.G086.ism.epd_lc.csv,HATNet
HAT-167-0010610.G167.ap.epd_lc.csv,HATNet
HAT-138-0000826.G138.ap.tfa_lc.csv,HATNet
HAT-094-0000484.G094.ism.epd_lc.csv,HATNet
HAT-127-0004614.G127.ap.epd_lc.csv,HATNet
HAT-160-0006085.G159.ap.tfa_lc.csv,HATNet
HAT-164-0002781.G163.ap.epd_lc.csv,HATNet
HAT-154-0006329.G154.ap.epd_lc.csv,HATNet
HAT-138-0002757.G138.ap.epd_lc.csv,HATNet
HAT-163-0002183.G163.ap.tfa_lc.csv,HATNet
HAT-138-0007947.G138.ap.tfa_lc.csv,HATNet
HAT-087-0016301.G087.ap.epd_lc.csv,HATNet
HAT-125-0004754.G125.ap.tfa_lc.csv,HATNet
HAT-163-0003040.G163.ism.epd_lc.csv,HATNet
HAT-164-0007700.G164.ap.tfa_lc.csv,HATNet
HAT-123-0003683.G163.ap.epd_lc.csv,HATNet
HAT-165-0004784.G164.ap.tfa_lc.csv,HATNet
HAT-140-0001883.G183.ap.tfa_lc.csv,HATNet
HAT-141-0000954.G184.ap.tfa_lc.csv,HATNet
HAT-155-0028420.G155.ap.epd_lc.csv,HATNet
HAT-131-0025698.G094.ism.epd_lc.csv,HATNet
HAT-139-0002382.G139.ism.tfa_lc.csv,HATNet
HAT-146-0003025.G145.ap.epd_lc.csv,HATNet
HAT-164-0001604.G164.ap.tfa_lc.csv,HATNet
HAT-087-0021934.G087.ism.epd_lc.csv,HATNet
HAT-152-0002839.G153.ap.epd_lc.csv,HATNet
HAT-164-0006300.G164.ism.epd_lc.csv,HATNet
HAT-087-0030366.G087.ism.epd_lc.csv,HATNet
HAT-151-0002633.G151.ap.tfa_lc.csv,HATNet
HAT-164-0024833.G164.ap.tfa_lc.csv,HATNet
HAT-086-0009482.G086.ism.tfa_lc.csv,HATNet
HAT-138-0001177.G138.ap.tfa_lc.csv,HATNet
HAT-134-0004000.G134.ap.epd_lc.csv,HATNet
HAT-124-0002570.G163.ism.epd_lc.csv,HATNet
HAT-125-0007816.G125.ap.tfa_lc.csv,HATNet
HAT-087-0048461.G087.ap.epd_lc.csv,HATNet
HAT-153-0027220.G152.ap.tfa_lc.csv,HATNet
HAT-140-0003098.G141.ap.tfa_lc.csv,HATNet
HAT-141-0003114.G141.ap.epd_lc.csv,HATNet
HAT-170-0003295.G170.ap.tfa_lc.csv,HATNet
HAT-152-0015481.G152.ap.epd_lc.csv,HATNet
HAT-123-0005211.G163.ap.epd_lc.csv,HATNet
HAT-123-0002543.G164.ap.epd_lc.csv,HATNet
HAT-133-0002818.G133.ap.tfa_lc.csv,HATNet
HAT-126-0016288.G126.ap.tfa_lc.csv,HATNet
HAT-164-0001101.G163.ism.epd_lc.csv,HATNet
HAT-147-0001534.G148.ap.epd_lc.csv,HATNet
HAT-169-0010375.G170.ap.epd_lc.csv,HATNet
HAT-163-0003040.G163.ap.epd_lc.csv,HATNet
HAT-127-0004475.G127.ap.tfa_lc.csv,HATNet
HAT-160-0004731.G159.ap.epd_lc.csv,HATNet
HAT-137-0003323.G179.ism.epd_lc.csv,HATNet
HAT-155-0045488.G155.ap.epd_lc.csv,HATNet
HAT-164-0001159.G164.ap.epd_lc.csv,HATNet
HAT-094-0008469.G094.ism.tfa_lc.csv,HATNet
HAT-164-0003294.G163.ap.epd_lc.csv,HATNet
HAT-164-0007700.G164.ap.epd_lc.csv,HATNet
HAT-164-0005621.G163.ap.tfa_lc.csv,HATNet
HAT-216-0004245.G216.ap.epd_lc.csv,HATNet
HAT-149-0006225.G148.ap.tfa_lc.csv,HATNet
HAT-094-0006428.G094.ism.tfa_lc.csv,HATNet
HAT-142-0002189.G141.ap.epd_lc.csv,HATNet
HAT-151-0016148.G151.ap.tfa_lc.csv,HATNet
HAT-141-0001680.G141.ap.tfa_lc.csv,HATNet
HAT-154-0012988.G154.ap.tfa_lc.csv,HATNet
HAT-149-0003281.G149.ap.epd_lc.csv,HATNet
HAT-164-0010080.G163.ism.epd_lc.csv,HATNet
HAT-138-0003584.G139.ism.tfa_lc.csv,HATNet
HAT-087-0016252.G087.ism.epd_lc.csv,HATNet
HAT-122-0016924.G163.ism.epd_lc.csv,HATNet
HAT-161-0014392.G086.ism.tfa_lc.csv,HATNet
HAT-149-0002003.G149.ap.tfa_lc.csv,HATNet
HAT-164-0011127.G164.ap.epd_lc.csv,HATNet
HAT-087-0016301.G086.ism.epd_lc.csv,HATNet
HAT-135-0000869.G135.ap.epd_lc.csv,HATNet
HAT-160-0006125.G159.ap.epd_lc.csv,HATNet
HAT-094-0018600.G094.ism.tfa_lc.csv,HATNet
HAT-165-0008917.G164.ap.epd_lc.csv,HATNet
HAT-146-0000356.G147.ap.tfa_lc.csv,HATNet
HAT-147-0007301.G147.ap.epd_lc.csv,HATNet
HAT-137-0001687.G136.ap.epd_lc.csv,HATNet
HAT-141-0003043.G141.ap.epd_lc.csv,HATNet
HAT-134-0009062.G134.ap.epd_lc.csv,HATNet
HAT-163-0004708.G163.ap.epd_lc.csv,HATNet
HAT-088-0033364.G125.ap.tfa_lc.csv,HATNet
HAT-164-0010080.G164.ap.tfa_lc.csv,HATNet
HAT-165-0003237.G164.ism.epd_lc.csv,HATNet
HAT-086-0028413.G086.ism.epd_lc.csv,HATNet
HAT-164-0003896.G163.ap.tfa_lc.csv,HATNet
HAT-164-0014331.G164.ap.epd_lc.csv,HATNet
HAT-129-0044620.G128.ap.tfa_lc.csv,HATNet
HAT-134-0000541.G134.ap.tfa_lc.csv,HATNet
HAT-151-0001848.G152.ap.epd_lc.csv,HATNet
HAT-163-0000173.G164.ap.epd_lc.csv,HATNet
HAT-170-0005514.G169.ap.epd_lc.csv,HATNet
HAT-137-0004834.G179.ism.tfa_lc.csv,HATNet
HAT-087-0024596.G087.ism.epd_lc.csv,HATNet
HAT-125-0009817.G126.ap.epd_lc.csv,HATNet
HAT-088-0011599.G087.ap.epd_lc.csv,HATNet
HAT-112-0001188.G152.ap.epd_lc.csv,HATNet
HAT-133-0000888.G175.ap.epd_lc.csv,HATNet
HAT-149-0002429.G149.ap.tfa_lc.csv,HATNet
HAT-140-0000487.G141.ap.tfa_lc.csv,HATNet
HAT-167-0001689.G167.ap.tfa_lc.csv,HATNet
HAT-168-0014338.G168.ap.tfa_lc.csv,HATNet
HAT-132-0012475.G132.ap.epd_lc.csv,HATNet
HAT-087-0005108.G087.ap.epd_lc.csv,HATNet
HAT-152-0002100.G151.ap.epd_lc.csv,HATNet
HAT-167-0020421.G167.ap.epd_lc.csv,HATNet
HAT-094-0007885.G094.ism.tfa_lc.csv,HATNet
HAT-169-0000433.G169.ap.epd_lc.csv,HATNet
HAT-147-0002481.G147.ap.tfa_lc.csv,HATNet
HAT-126-0002065.G126.ap.tfa_lc.csv,HATNet
HAT-164-0004750.G164.ism.epd_lc.csv,HATNet
HAT-167-0001273.G167.ap.tfa_lc.csv,HATNet
HAT-087-0010183.G087.ism.epd_lc.csv,HATNet
HAT-128-0120240.G128.ap.tfa_lc.csv,HATNet
HAT-169-0010375.G169.ap.epd_lc.csv,HATNet
HAT-155-0003352.G155.ap.tfa_lc.csv,HATNet
HAT-121-0007480.G086.ism.epd_lc.csv,HATNet
HAT-134-0010172.G134.ap.epd_lc.csv,HATNet
HAT-145-0000461.G145.ap.tfa_lc.csv,HATNet
HAT-129-0495593.G128.ap.epd_lc.csv,HATNet
HAT-164-0010080.G164.ism.epd_lc.csv,HATNet
HAT-164-0003294.G164.ap.epd_lc.csv,HATNet
HAT-164-0004869.G164.ap.epd_lc.csv,HATNet
HAT-153-0000772.G153.ap.tfa_lc.csv,HATNet
HAT-147-0001534.G147.ap.tfa_lc.csv,HATNet
HAT-152-0000439.G152.ap.tfa_lc.csv,HATNet
HAT-145-0004529.G188.ap.epd_lc.csv,HATNet
HAT-101-0000289.G139.ism.epd_lc.csv,HATNet
HAT-136-0007680.G135.ap.tfa_lc.csv,HATNet
HAT-153-0002012.G153.ap.tfa_lc.csv,HATNet
HAT-088-0011211.G087.ap.epd_lc.csv,HATNet
HAT-138-0001480.G139.ism.epd_lc.csv,HATNet
HAT-152-0007897.G152.ap.tfa_lc.csv,HATNet
HAT-137-0004834.G179.ism.epd_lc.csv,HATNet
HAT-148-0001191.G149.ap.epd_lc.csv,HATNet
HAT-169-0003847.G169.ap.tfa_lc.csv,HATNet
HAT-164-0012421.G164.ap.tfa_lc.csv,HATNet
HAT-152-0000706.G152.ap.tfa_lc.csv,HATNet
HAT-170-0000626.G170.ap.epd_lc.csv,HATNet
HAT-123-0009924.G163.ap.epd_lc.csv,HATNet
HAT-152-0019533.G153.ap.tfa_lc.csv,HATNet
HAT-153-0019454.G153.ap.tfa_lc.csv,HATNet
HAT-138-0000700.G138.ap.epd_lc.csv,HATNet
HAT-132-0014420.G132.ap.tfa_lc.csv,HATNet
HAT-103-0000867.G141.ap.tfa_lc.csv,HATNet
HAT-170-0004840.G170.ap.tfa_lc.csv,HATNet
HAT-161-0001817.G161.ap.tfa_lc.csv,HATNet
HAT-149-0001951.G149.ap.tfa_lc.csv,HATNet
HAT-169-0001334.G169.ap.epd_lc.csv,HATNet
HAT-164-0001790.G164.ism.epd_lc.csv,HATNet
HAT-158-0033395.G159.ap.epd_lc.csv,HATNet
HAT-133-0016349.G134.ap.tfa_lc.csv,HATNet
HAT-123-0004128.G086.ism.tfa_lc.csv,HATNet
HAT-151-0007012.G151.ap.tfa_lc.csv,HATNet
HAT-161-0014392.G086.ism.epd_lc.csv,HATNet
HAT-094-0007288.G094.ism.tfa_lc.csv,HATNet
HAT-161-0013105.G161.ap.tfa_lc.csv,HATNet
HAT-139-0000232.G139.ism.tfa_lc.csv,HATNet
HAT-086-0013793.G086.ism.epd_lc.csv,HATNet
HAT-164-0007700.G164.ism.epd_lc.csv,HATNet
HAT-167-0008705.G167.ap.tfa_lc.csv,HATNet
HAT-141-0001390.G141.ap.epd_lc.csv,HATNet
HAT-163-0002019.G163.ism.epd_lc.csv,HATNet
HAT-169-0028949.G169.ap.tfa_lc.csv,HATNet
HAT-167-0001786.G167.ap.epd_lc.csv,HATNet
HAT-123-0002133.G123.ap.epd_lc.csv,HATNet
HAT-138-0002476.G138.ap.epd_lc.csv,HATNet
HAT-124-0001049.G123.ap.epd_lc.csv,HATNet
HAT-163-0016749.G164.ap.tfa_lc.csv,HATNet
HAT-093-0000949.G094.ism.tfa_lc.csv,HATNet
HAT-155-0001856.G155.ap.epd_lc.csv,HATNet
HAT-103-0001443.G141.ap.epd_lc.csv,HATNet
HAT-164-0001455.G163.ap.tfa_lc.csv,HATNet
HAT-135-0004486.G135.ap.epd_lc.csv,HATNet
HAT-135-0006192.G135.ap.tfa_lc.csv,HATNet
HAT-155-0053177.G155.ap.epd_lc.csv,HATNet
HAT-132-0002425.G132.ap.tfa_lc.csv,HATNet
HAT-122-0001032.G087.ap.tfa_lc.csv,HATNet
HAT-136-0002639.G136.ap.epd_lc.csv,HATNet
HAT-166-0011804.G167.ap.epd_lc.csv,HATNet
HAT-128-0015789.G128.ap.epd_lc.csv,HATNet
HAT-151-0003694.G151.ap.tfa_lc.csv,HATNet
HAT-103-0001860.G141.ap.epd_lc.csv,HATNet
HAT-153-0005461.G152.ap.tfa_lc.csv,HATNet
HAT-139-0005177.G139.ism.epd_lc.csv,HATNet
HAT-087-0005108.G087.ap.tfa_lc.csv,HATNet
HAT-168-0019548.G168.ap.epd_lc.csv,HATNet
HAT-128-0120240.G127.ap.tfa_lc.csv,HATNet
HAT-121-0008720.G086.ism.tfa_lc.csv,HATNet
HAT-094-0022483.G094.ism.tfa_lc.csv,HATNet
HAT-137-0000289.G138.ap.epd_lc.csv,HATNet
HAT-123-0009924.G163.ism.epd_lc.csv,HATNet
HAT-122-0016924.G163.ap.epd_lc.csv,HATNet
HAT-164-0001237.G163.ap.epd_lc.csv,HATNet
HAT-153-0001130.G152.ap.tfa_lc.csv,HATNet
HAT-137-0001687.G136.ap.tfa_lc.csv,HATNet
HAT-152-0004890.G153.ap.tfa_lc.csv,HATNet
HAT-144-0000282.G145.ap.tfa_lc.csv,HATNet
HAT-137-0000289.G138.ap.tfa_lc.csv,HATNet
HAT-141-0000828.G141.ap.tfa_lc.csv,HATNet
HAT-119-0057470.G159.ap.tfa_lc.csv,HATNet
HAT-151-0002022.G151.ap.tfa_lc.csv,HATNet
HAT-101-0000851.G139.ism.tfa_lc.csv,HATNet
HAT-162-0004566.G163.ap.epd_lc.csv,HATNet
HAT-159-0008703.G159.ap.tfa_lc.csv,HATNet
HAT-123-0001671.G123.ap.tfa_lc.csv,HATNet
HAT-086-0006520.G086.ism.tfa_lc.csv,HATNet
HAT-133-0001901.G174.ap.epd_lc.csv,HATNet
HAT-116-0008948.G155.ap.tfa_lc.csv,HATNet
HAT-141-0000663.G141.ap.tfa_lc.csv,HATNet
HAT-131-0018715.G094.ism.epd_lc.csv,HATNet
HAT-134-0037672.G134.ap.tfa_lc.csv,HATNet
HAT-164-0005871.G164.ap.tfa_lc.csv,HATNet
HAT-159-0012113.G159.ap.tfa_lc.csv,HATNet
HAT-138-0002989.G138.ap.tfa_lc.csv,HATNet
HAT-087-0011790.G087.ap.epd_lc.csv,HATNet
HAT-142-0002239.G141.ap.epd_lc.csv,HATNet
HAT-124-0002857.G087.ap.epd_lc.csv,HATNet
HAT-088-0014032.G087.ap.tfa_lc.csv,HATNet
HAT-149-0002220.G149.ap.tfa_lc.csv,HATNet
HAT-164-0001101.G164.ap.tfa_lc.csv,HATNet
HAT-140-0002014.G139.ism.tfa_lc.csv,HATNet
HAT-169-0003874.G169.ap.tfa_lc.csv,HATNet
HAT-102-0001138.G139.ism.tfa_lc.csv,HATNet
HAT-169-0004304.G169.ap.epd_lc.csv,HATNet
HAT-164-0014616.G164.ap.tfa_lc.csv,HATNet
HAT-163-0004708.G163.ism.epd_lc.csv,HATNet
HAT-122-0015380.G161.ap.tfa_lc.csv,HATNet
HAT-134-0004238.G134.ap.tfa_lc.csv,HATNet
HAT-103-0002155.G141.ap.epd_lc.csv,HATNet
HAT-169-0007197.G169.ap.epd_lc.csv,HATNet
HAT-102-0000503.G141.ap.epd_lc.csv,HATNet
HAT-152-0000439.G152.ap.epd_lc.csv,HATNet
HAT-088-0033339.G087.ap.tfa_lc.csv,HATNet
HAT-124-0002570.G164.ap.epd_lc.csv,HATNet
HAT-163-0002183.G164.ap.tfa_lc.csv,HATNet
HAT-126-0002065.G126.ap.epd_lc.csv,HATNet
HAT-169-0009828.G170.ap.tfa_lc.csv,HATNet
HAT-086-0009482.G086.ism.epd_lc.csv,HATNet
HAT-162-0012470.G163.ap.tfa_lc.csv,HATNet
HAT-135-0014439.G136.ap.epd_lc.csv,HATNet
HAT-164-0009381.G163.ap.tfa_lc.csv,HATNet
HAT-161-0005455.G086.ism.tfa_lc.csv,HATNet
HAT-162-0176320.G163.ap.epd_lc.csv,HATNet
HAT-111-0005111.G149.ap.tfa_lc.csv,HATNet
HAT-163-0005153.G164.ap.epd_lc.csv,HATNet
HAT-087-0003152.G087.ap.epd_lc.csv,HATNet
HAT-094-0012810.G094.ism.epd_lc.csv,HATNet
HAT-168-0013577.G168.ap.tfa_lc.csv,HATNet
HAT-169-0000433.G169.ap.tfa_lc.csv,HATNet
HAT-135-0008319.G134.ap.tfa_lc.csv,HATNet
HAT-170-0007109.G170.ap.tfa_lc.csv,HATNet
HAT-144-0000526.G145.ap.tfa_lc.csv,HATNet
HAT-087-0042087.G087.ap.epd_lc.csv,HATNet
HAT-163-0003303.G163.ism.epd_lc.csv,HATNet
HAT-140-0001883.G182.ap.tfa_lc.csv,HATNet
HAT-128-0019639.G128.ap.tfa_lc.csv,HATNet
HAT-141-0002348.G141.ap.epd_lc.csv,HATNet
HAT-142-0002189.G141.ap.tfa_lc.csv,HATNet
HAT-103-0000309.G141.ap.epd_lc.csv,HATNet
HAT-163-0006083.G164.ap.epd_lc.csv,HATNet
HAT-086-0005542.G087.ap.epd_lc.csv,HATNet
HAT-164-0003787.G163.ap.tfa_lc.csv,HATNet
HAT-113-0005699.G152.ap.epd_lc.csv,HATNet
HAT-088-0010553.G087.ap.epd_lc.csv,HATNet
HAT-149-0002812.G149.ap.tfa_lc.csv,HATNet
HAT-135-0008319.G134.ap.epd_lc.csv,HATNet
HAT-140-0000697.G139.ism.epd_lc.csv,HATNet
HAT-087-0016252.G087.ap.tfa_lc.csv,HATNet
HAT-164-0001455.G164.ap.epd_lc.csv,HATNet
HAT-088-0006118.G087.ism.epd_lc.csv,HATNet
HAT-152-0001609.G152.ap.epd_lc.csv,HATNet
HAT-154-0018419.G153.ap.epd_lc.csv,HATNet
HAT-141-0003043.G141.ap.tfa_lc.csv,HATNet
HAT-163-0000173.G164.ism.epd_lc.csv,HATNet
HAT-167-0002932.G167.ap.tfa_lc.csv,HATNet
HAT-159-0034398.G159.ap.tfa_lc.csv,HATNet
HAT-087-0294293.G087.ap.tfa_lc.csv,HATNet
HAT-163-0002505.G163.ap.tfa_lc.csv,HATNet
HAT-127-0013162.G127.ap.epd_lc.csv,HATNet
HAT-151-0007012.G151.ap.epd_lc.csv,HATNet
HAT-139-0000762.G139.ism.tfa_lc.csv,HATNet
HAT-151-0006566.G151.ap.epd_lc.csv,HATNet
HAT-113-0002980.G152.ap.epd_lc.csv,HATNet
HAT-122-0001032.G087.ism.epd_lc.csv,HATNet
HAT-113-0004530.G152.ap.tfa_lc.csv,HATNet
HAT-123-0003441.G123.ap.epd_lc.csv,HATNet
HAT-101-0000851.G138.ap.epd_lc.csv,HATNet
HAT-094-0020300.G094.ism.epd_lc.csv,HATNet
HAT-164-0024833.G163.ap.tfa_lc.csv,HATNet
HAT-135-0005111.G135.ap.epd_lc.csv,HATNet
HAT-164-0001604.G164.ap.epd_lc.csv,HATNet
HAT-148-0001434.G148.ap.tfa_lc.csv,HATNet
HAT-134-0009062.G134.ap.tfa_lc.csv,HATNet
HAT-116-0006617.G155.ap.epd_lc.csv,HATNet
HAT-137-0000941.G138.ap.epd_lc.csv,HATNet
HAT-164-0003787.G163.ism.epd_lc.csv,HATNet
HAT-133-0000888.G174.ap.tfa_lc.csv,HATNet
HAT-170-0007109.G215.ap.tfa_lc.csv,HATNet
HAT-123-0014209.G164.ap.epd_lc.csv,HATNet
HAT-094-0003592.G094.ism.tfa_lc.csv,HATNet
HAT-129-0019012.G128.ap.epd_lc.csv,HATNet
HAT-133-0002952.G133.ap.epd_lc.csv,HATNet
HAT-167-0002268.G167.ap.epd_lc.csv,HATNet
HAT-155-0022587.G155.ap.tfa_lc.csv,HATNet
HAT-149-0002171.G149.ap.epd_lc.csv,HATNet
HAT-140-0002663.G139.ism.epd_lc.csv,HATNet
HAT-163-0005153.G164.ism.epd_lc.csv,HATNet
HAT-128-0031123.G128.ap.epd_lc.csv,HATNet
HAT-132-0012235.G133.ap.epd_lc.csv,HATNet
HAT-147-0001080.G147.ap.tfa_lc.csv,HATNet
HAT-129-0025342.G170.ap.epd_lc.csv,HATNet
HAT-152-0013853.G152.ap.epd_lc.csv,HATNet
HAT-162-0004566.G163.ism.epd_lc.csv,HATNet
HAT-164-0007700.G163.ism.epd_lc.csv,HATNet
HAT-154-0003423.G153.ap.epd_lc.csv,HATNet
HAT-162-0005815.G163.ism.epd_lc.csv,HATNet
HAT-140-0003334.G139.ism.tfa_lc.csv,HATNet
HAT-093-0008853.G094.ism.tfa_lc.csv,HATNet
HAT-151-0006278.G151.ap.tfa_lc.csv,HATNet
HAT-149-0002003.G149.ap.epd_lc.csv,HATNet
HAT-154-0003423.G154.ap.epd_lc.csv,HATNet
HAT-094-0005389.G094.ism.tfa_lc.csv,HATNet
HAT-132-0001263.G132.ap.epd_lc.csv,HATNet
HAT-122-0001032.G086.ism.epd_lc.csv,HATNet
HAT-168-0019870.G168.ap.epd_lc.csv,HATNet
HAT-139-0000232.G139.ism.epd_lc.csv,HATNet
